<meta message time_signature numerator=4 denominator=4 clocks_per_click=96 notated_32nd_notes_per_beat=8 time=0>
<meta message sequencer_specific data=(0, 0, 65) time=0>
<meta message set_tempo tempo=632911 time=0>
note_on channel=0 note=59 velocity=78 time=64
note_on channel=0 note=71 velocity=78 time=0
note_off channel=0 note=59 velocity=0 time=64
note_off channel=0 note=71 velocity=0 time=0
note_on channel=0 note=57 velocity=85 time=32
note_on channel=0 note=69 velocity=85 time=0
note_off channel=0 note=57 velocity=0 time=128
note_off channel=0 note=69 velocity=0 time=0
note_on channel=0 note=59 velocity=69 time=64
note_on channel=0 note=71 velocity=69 time=0
note_off channel=0 note=59 velocity=0 time=64
note_off channel=0 note=71 velocity=0 time=0
note_on channel=0 note=58 velocity=82 time=32
note_on channel=0 note=70 velocity=82 time=0
note_off channel=0 note=58 velocity=0 time=128
note_off channel=0 note=70 velocity=0 time=0
note_on channel=0 note=59 velocity=69 time=64
note_on channel=0 note=71 velocity=69 time=0
note_off channel=0 note=59 velocity=0 time=64
note_off channel=0 note=71 velocity=0 time=0
note_on channel=0 note=59 velocity=122 time=32
note_on channel=0 note=71 velocity=122 time=0
note_off channel=0 note=59 velocity=0 time=128
note_off channel=0 note=71 velocity=0 time=0
note_on channel=0 note=52 velocity=104 time=64
note_on channel=0 note=64 velocity=104 time=0
note_off channel=0 note=52 velocity=0 time=64
note_off channel=0 note=64 velocity=0 time=0
note_on channel=0 note=62 velocity=104 time=32
note_on channel=0 note=74 velocity=104 time=0
note_off channel=0 note=62 velocity=0 time=64
note_off channel=0 note=74 velocity=0 time=0
note_on channel=0 note=61 velocity=110 time=32
note_on channel=0 note=73 velocity=110 time=0
note_off channel=0 note=61 velocity=0 time=64
note_off channel=0 note=73 velocity=0 time=0
note_on channel=0 note=59 velocity=100 time=32
note_on channel=0 note=71 velocity=100 time=0
note_off channel=0 note=59 velocity=0 time=64
note_off channel=0 note=71 velocity=0 time=0
note_on channel=0 note=61 velocity=108 time=32
note_on channel=0 note=73 velocity=108 time=0
note_off channel=0 note=61 velocity=0 time=64
note_off channel=0 note=73 velocity=0 time=0
note_on channel=0 note=55 velocity=95 time=32
note_on channel=0 note=67 velocity=95 time=0
note_off channel=0 note=55 velocity=0 time=128
note_off channel=0 note=67 velocity=0 time=0
note_on channel=0 note=59 velocity=78 time=64
note_on channel=0 note=71 velocity=78 time=0
note_off channel=0 note=59 velocity=0 time=64
note_off channel=0 note=71 velocity=0 time=0
note_on channel=0 note=57 velocity=85 time=32
note_on channel=0 note=69 velocity=85 time=0
note_off channel=0 note=57 velocity=0 time=128
note_off channel=0 note=69 velocity=0 time=0
note_on channel=0 note=59 velocity=69 time=64
note_on channel=0 note=71 velocity=69 time=0
note_off channel=0 note=59 velocity=0 time=64
note_off channel=0 note=71 velocity=0 time=0
note_on channel=0 note=58 velocity=82 time=32
note_on channel=0 note=70 velocity=82 time=0
note_off channel=0 note=58 velocity=0 time=128
note_off channel=0 note=70 velocity=0 time=0
note_on channel=0 note=59 velocity=69 time=64
note_on channel=0 note=71 velocity=69 time=0
note_off channel=0 note=59 velocity=0 time=64
note_off channel=0 note=71 velocity=0 time=0
note_on channel=0 note=59 velocity=122 time=32
note_on channel=0 note=71 velocity=122 time=0
note_off channel=0 note=59 velocity=0 time=128
note_off channel=0 note=71 velocity=0 time=0
note_on channel=0 note=57 velocity=97 time=64
note_on channel=0 note=69 velocity=97 time=0
note_off channel=0 note=57 velocity=0 time=64
note_off channel=0 note=69 velocity=0 time=0
note_on channel=0 note=67 velocity=118 time=32
note_on channel=0 note=79 velocity=118 time=0
note_off channel=0 note=67 velocity=0 time=64
note_off channel=0 note=79 velocity=0 time=0
note_on channel=0 note=66 velocity=121 time=32
note_on channel=0 note=78 velocity=121 time=0
note_off channel=0 note=66 velocity=0 time=64
note_off channel=0 note=78 velocity=0 time=0
note_on channel=0 note=64 velocity=127 time=32
note_on channel=0 note=76 velocity=127 time=0
note_off channel=0 note=64 velocity=0 time=64
note_off channel=0 note=76 velocity=0 time=0
note_on channel=0 note=66 velocity=127 time=32
note_on channel=0 note=78 velocity=127 time=0
note_off channel=0 note=66 velocity=0 time=64
note_off channel=0 note=78 velocity=0 time=0
note_on channel=0 note=60 velocity=97 time=32
note_on channel=0 note=72 velocity=97 time=0
note_off channel=0 note=60 velocity=0 time=128
note_off channel=0 note=72 velocity=0 time=0
note_on channel=0 note=64 velocity=99 time=64
note_on channel=0 note=76 velocity=99 time=0
note_off channel=0 note=64 velocity=0 time=64
note_off channel=0 note=76 velocity=0 time=0
note_on channel=0 note=62 velocity=88 time=32
note_on channel=0 note=74 velocity=88 time=0
note_off channel=0 note=62 velocity=0 time=128
note_off channel=0 note=74 velocity=0 time=0
note_on channel=0 note=64 velocity=116 time=64
note_on channel=0 note=76 velocity=116 time=0
note_off channel=0 note=64 velocity=0 time=64
note_off channel=0 note=76 velocity=0 time=0
note_on channel=0 note=63 velocity=80 time=32
note_on channel=0 note=75 velocity=80 time=0
note_off channel=0 note=63 velocity=0 time=128
note_off channel=0 note=75 velocity=0 time=0
note_on channel=0 note=64 velocity=109 time=64
note_on channel=0 note=76 velocity=109 time=0
note_off channel=0 note=64 velocity=0 time=64
note_off channel=0 note=76 velocity=0 time=0
note_on channel=0 note=64 velocity=96 time=32
note_on channel=0 note=76 velocity=96 time=0
note_off channel=0 note=64 velocity=0 time=128
note_off channel=0 note=76 velocity=0 time=0
note_on channel=0 note=57 velocity=97 time=64
note_on channel=0 note=69 velocity=97 time=0
note_off channel=0 note=57 velocity=0 time=64
note_off channel=0 note=69 velocity=0 time=0
note_on channel=0 note=67 velocity=118 time=32
note_on channel=0 note=79 velocity=118 time=0
note_off channel=0 note=67 velocity=0 time=64
note_off channel=0 note=79 velocity=0 time=0
note_on channel=0 note=66 velocity=121 time=32
note_on channel=0 note=78 velocity=121 time=0
note_off channel=0 note=66 velocity=0 time=64
note_off channel=0 note=78 velocity=0 time=0
note_on channel=0 note=64 velocity=127 time=32
note_on channel=0 note=76 velocity=127 time=0
note_off channel=0 note=64 velocity=0 time=64
note_off channel=0 note=76 velocity=0 time=0
note_on channel=0 note=66 velocity=127 time=32
note_on channel=0 note=78 velocity=127 time=0
note_off channel=0 note=66 velocity=0 time=64
note_off channel=0 note=78 velocity=0 time=0
note_on channel=0 note=60 velocity=97 time=32
note_on channel=0 note=72 velocity=97 time=0
note_off channel=0 note=60 velocity=0 time=128
note_off channel=0 note=72 velocity=0 time=0
note_on channel=0 note=64 velocity=99 time=64
note_on channel=0 note=76 velocity=99 time=0
note_off channel=0 note=64 velocity=0 time=64
note_off channel=0 note=76 velocity=0 time=0
note_on channel=0 note=62 velocity=88 time=32
note_on channel=0 note=74 velocity=88 time=0
note_off channel=0 note=62 velocity=0 time=128
note_off channel=0 note=74 velocity=0 time=0
note_on channel=0 note=64 velocity=116 time=64
note_on channel=0 note=76 velocity=116 time=0
note_off channel=0 note=64 velocity=0 time=64
note_off channel=0 note=76 velocity=0 time=0
note_on channel=0 note=63 velocity=80 time=32
note_on channel=0 note=75 velocity=80 time=0
note_off channel=0 note=63 velocity=0 time=128
note_off channel=0 note=75 velocity=0 time=0
note_on channel=0 note=64 velocity=109 time=64
note_on channel=0 note=76 velocity=109 time=0
note_off channel=0 note=64 velocity=0 time=64
note_off channel=0 note=76 velocity=0 time=0
note_on channel=0 note=64 velocity=96 time=32
note_on channel=0 note=76 velocity=96 time=0
note_off channel=0 note=64 velocity=0 time=128
note_off channel=0 note=76 velocity=0 time=0
note_on channel=0 note=52 velocity=104 time=64
note_on channel=0 note=52 velocity=104 time=0
note_on channel=0 note=64 velocity=104 time=0
note_off channel=0 note=52 velocity=0 time=64
note_off channel=0 note=52 velocity=0 time=0
note_off channel=0 note=64 velocity=0 time=0
note_on channel=0 note=62 velocity=104 time=32
note_on channel=0 note=62 velocity=104 time=0
note_on channel=0 note=74 velocity=104 time=0
note_off channel=0 note=62 velocity=0 time=64
note_off channel=0 note=62 velocity=0 time=0
note_off channel=0 note=74 velocity=0 time=0
note_on channel=0 note=61 velocity=110 time=32
note_on channel=0 note=61 velocity=110 time=0
note_on channel=0 note=73 velocity=110 time=0
note_off channel=0 note=61 velocity=0 time=64
note_off channel=0 note=61 velocity=0 time=0
note_off channel=0 note=73 velocity=0 time=0
note_on channel=0 note=59 velocity=100 time=32
note_on channel=0 note=59 velocity=100 time=0
note_on channel=0 note=71 velocity=100 time=0
note_off channel=0 note=59 velocity=0 time=64
note_off channel=0 note=59 velocity=0 time=0
note_off channel=0 note=71 velocity=0 time=0
note_on channel=0 note=61 velocity=108 time=32
note_on channel=0 note=61 velocity=108 time=0
note_on channel=0 note=73 velocity=108 time=0
note_off channel=0 note=61 velocity=0 time=64
note_off channel=0 note=61 velocity=0 time=0
note_off channel=0 note=73 velocity=0 time=0
note_on channel=0 note=55 velocity=95 time=32
note_on channel=0 note=55 velocity=95 time=0
note_on channel=0 note=67 velocity=95 time=0
note_off channel=0 note=55 velocity=0 time=128
note_off channel=0 note=55 velocity=0 time=0
note_off channel=0 note=67 velocity=0 time=0
note_on channel=0 note=59 velocity=78 time=64
note_on channel=0 note=59 velocity=78 time=0
note_on channel=0 note=71 velocity=78 time=0
note_off channel=0 note=59 velocity=0 time=64
note_off channel=0 note=59 velocity=0 time=0
note_off channel=0 note=71 velocity=0 time=0
note_on channel=0 note=57 velocity=85 time=32
note_on channel=0 note=57 velocity=85 time=0
note_on channel=0 note=69 velocity=85 time=0
note_off channel=0 note=57 velocity=0 time=128
note_off channel=0 note=57 velocity=0 time=0
note_off channel=0 note=69 velocity=0 time=0
note_on channel=0 note=59 velocity=69 time=64
note_on channel=0 note=59 velocity=69 time=0
note_on channel=0 note=71 velocity=69 time=0
note_off channel=0 note=59 velocity=0 time=64
note_off channel=0 note=59 velocity=0 time=0
note_off channel=0 note=71 velocity=0 time=0
note_on channel=0 note=58 velocity=82 time=32
note_on channel=0 note=58 velocity=82 time=0
note_on channel=0 note=70 velocity=82 time=0
note_off channel=0 note=58 velocity=0 time=128
note_off channel=0 note=58 velocity=0 time=0
note_off channel=0 note=70 velocity=0 time=0
note_on channel=0 note=59 velocity=69 time=64
note_on channel=0 note=59 velocity=69 time=0
note_on channel=0 note=71 velocity=69 time=0
note_off channel=0 note=59 velocity=0 time=64
note_off channel=0 note=59 velocity=0 time=0
note_off channel=0 note=71 velocity=0 time=0
note_on channel=0 note=59 velocity=122 time=32
note_on channel=0 note=59 velocity=122 time=0
note_on channel=0 note=71 velocity=122 time=0
note_off channel=0 note=59 velocity=0 time=128
note_off channel=0 note=59 velocity=0 time=0
note_off channel=0 note=71 velocity=0 time=0
note_on channel=0 note=52 velocity=104 time=64
note_on channel=0 note=52 velocity=104 time=0
note_on channel=0 note=64 velocity=104 time=0
note_off channel=0 note=52 velocity=0 time=64
note_off channel=0 note=52 velocity=0 time=0
note_off channel=0 note=64 velocity=0 time=0
note_on channel=0 note=62 velocity=104 time=32
note_on channel=0 note=62 velocity=104 time=0
note_on channel=0 note=74 velocity=104 time=0
note_off channel=0 note=62 velocity=0 time=64
note_off channel=0 note=62 velocity=0 time=0
note_off channel=0 note=74 velocity=0 time=0
note_on channel=0 note=61 velocity=110 time=32
note_on channel=0 note=61 velocity=110 time=0
note_on channel=0 note=73 velocity=110 time=0
note_off channel=0 note=61 velocity=0 time=64
note_off channel=0 note=61 velocity=0 time=0
note_off channel=0 note=73 velocity=0 time=0
note_on channel=0 note=59 velocity=100 time=32
note_on channel=0 note=59 velocity=100 time=0
note_on channel=0 note=71 velocity=100 time=0
note_off channel=0 note=59 velocity=0 time=64
note_off channel=0 note=59 velocity=0 time=0
note_off channel=0 note=71 velocity=0 time=0
note_on channel=0 note=61 velocity=108 time=32
note_on channel=0 note=61 velocity=108 time=0
note_on channel=0 note=73 velocity=108 time=0
note_off channel=0 note=61 velocity=0 time=64
note_off channel=0 note=61 velocity=0 time=0
note_off channel=0 note=73 velocity=0 time=0
note_on channel=0 note=55 velocity=95 time=32
note_on channel=0 note=55 velocity=95 time=0
note_on channel=0 note=67 velocity=95 time=0
note_off channel=0 note=55 velocity=0 time=128
note_off channel=0 note=55 velocity=0 time=0
note_off channel=0 note=67 velocity=0 time=0
note_on channel=0 note=59 velocity=78 time=64
note_on channel=0 note=59 velocity=78 time=0
note_on channel=0 note=71 velocity=78 time=0
note_off channel=0 note=59 velocity=0 time=64
note_off channel=0 note=59 velocity=0 time=0
note_off channel=0 note=71 velocity=0 time=0
note_on channel=0 note=57 velocity=85 time=32
note_on channel=0 note=57 velocity=85 time=0
note_on channel=0 note=69 velocity=85 time=0
note_off channel=0 note=57 velocity=0 time=128
note_off channel=0 note=57 velocity=0 time=0
note_off channel=0 note=69 velocity=0 time=0
note_on channel=0 note=59 velocity=69 time=64
note_on channel=0 note=59 velocity=69 time=0
note_on channel=0 note=71 velocity=69 time=0
note_off channel=0 note=59 velocity=0 time=64
note_off channel=0 note=59 velocity=0 time=0
note_off channel=0 note=71 velocity=0 time=0
note_on channel=0 note=58 velocity=82 time=32
note_on channel=0 note=58 velocity=82 time=0
note_on channel=0 note=70 velocity=82 time=0
note_off channel=0 note=58 velocity=0 time=128
note_off channel=0 note=58 velocity=0 time=0
note_off channel=0 note=70 velocity=0 time=0
note_on channel=0 note=59 velocity=69 time=64
note_on channel=0 note=59 velocity=69 time=0
note_on channel=0 note=71 velocity=69 time=0
note_off channel=0 note=59 velocity=0 time=64
note_off channel=0 note=59 velocity=0 time=0
note_off channel=0 note=71 velocity=0 time=0
note_on channel=0 note=59 velocity=122 time=32
note_on channel=0 note=59 velocity=122 time=0
note_on channel=0 note=71 velocity=122 time=0
note_off channel=0 note=59 velocity=0 time=128
note_off channel=0 note=59 velocity=0 time=0
note_off channel=0 note=71 velocity=0 time=0
note_on channel=0 note=69 velocity=45 time=280
note_on channel=0 note=64 velocity=127 time=0
note_on channel=0 note=81 velocity=45 time=0
note_on channel=0 note=76 velocity=127 time=0
note_on channel=0 note=57 velocity=127 time=16
note_on channel=0 note=69 velocity=127 time=0
note_off channel=0 note=69 velocity=0 time=188
note_off channel=0 note=81 velocity=0 time=0
note_off channel=0 note=64 velocity=0 time=8
note_off channel=0 note=76 velocity=0 time=0
note_off channel=0 note=57 velocity=0 time=84
note_off channel=0 note=69 velocity=0 time=0
note_on channel=0 note=59 velocity=110 time=0
note_on channel=0 note=71 velocity=110 time=0
note_off channel=0 note=59 velocity=0 time=16
note_off channel=0 note=71 velocity=0 time=0
note_on channel=0 note=52 velocity=127 time=4
note_on channel=0 note=59 velocity=124 time=0
note_on channel=0 note=64 velocity=127 time=0
note_on channel=0 note=71 velocity=124 time=0
note_off channel=0 note=59 velocity=0 time=108
note_off channel=0 note=71 velocity=0 time=0
note_on channel=0 note=59 velocity=127 time=68
note_on channel=0 note=71 velocity=127 time=0
note_on channel=0 note=66 velocity=127 time=4
note_on channel=0 note=71 velocity=58 time=0
note_on channel=0 note=78 velocity=127 time=0
note_on channel=0 note=83 velocity=58 time=0
note_off channel=0 note=52 velocity=0 time=44
note_off channel=0 note=64 velocity=0 time=0
note_off channel=0 note=59 velocity=0 time=228
note_off channel=0 note=71 velocity=0 time=0
note_off channel=0 note=66 velocity=0 time=60
note_off channel=0 note=78 velocity=0 time=0
note_off channel=0 note=71 velocity=0 time=4
note_off channel=0 note=83 velocity=0 time=0
note_on channel=0 note=69 velocity=34 time=0
note_on channel=0 note=81 velocity=34 time=0
note_on channel=0 note=64 velocity=121 time=12
note_on channel=0 note=76 velocity=121 time=0
note_on channel=0 note=57 velocity=127 time=20
